Dimensions,Weight (lbs),FedEx Ground or FedEx Home Delivery,FedEx Standard Overnight,UPS Ground,UPS 3 Day Select,UPS 2nd Day Air,UPS Next Day Air Savar,UPS Next Day Air,USPS Priority,USPS Priority Express
28x18x6,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,101.81,341.52
28x18x8,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
28x18x10,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
28x18x12,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
28x18x18,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
28x20x10,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
28x20x12,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
28x20x20,56,85.65,436.24,68.64,99.88,135.37,248.1,259.5,138.43,434.98
28x20x24,56,90.01,506.63,75.13,114.49,158.65,289.45,302.92,0.0,0.0
28x20x25,56,91.82,514.23,77.65,119.03,165.98,302.32,316.44,0.0,0.0
28x24x6,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
28x24x12,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
28x24x20,56,90.01,506.63,75.13,114.49,158.65,289.45,302.92,0.0,0.0
28x28x6,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
28x28x8,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
28x28x10,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
28x28x12,56,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
28x28x20,56,97.88,567.0,85.79,130.37,184.32,334.52,350.25,0.0,0.0
28x28x22,56,101.67,631.83,92.13,140.57,200.83,363.5,380.67,0.0,0.0
28x28x28,56,339.65,0.0,178.22,237.21,317.77,520.63,542.47,0.0,0.0
29x17x3,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,101.81,341.52
29x17x5,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,101.81,341.52
29x17x7,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,101.81,341.52
29x17x9,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
29x17x12,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
29x17x15,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
29x17x20,56,83.45,391.24,65.48,91.36,122.97,224.36,234.58,129.6,389.27
29x24x24,56,101.2,615.04,90.38,137.17,195.33,353.84,370.53,0.0,0.0
30x5x24,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
30x6x6,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,101.81,341.52
30x6x24,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
30x6x30,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
30x6x40,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,0.0,0.0
30x8x8,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,101.81,341.52
30x10x10,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,101.81,341.52
30x12x4,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,101.81,341.52
30x12x6,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,101.81,341.52
30x12x12,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
30x13x13,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
30x14x7,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,101.81,341.52
30x14x10,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
30x15x15,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
30x17x16,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
30x17x17,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
30x18x16,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
30x18x18,56,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
30x20x4,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,101.81,341.52
30x20x6,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
30x20x8,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
30x20x10,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
30x20x12,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
30x20x18,56,84.72,432.73,67.55,97.75,132.27,242.16,253.27,136.28,423.57
30x20x20,56,87.32,466.47,70.77,105.42,143.98,263.69,275.87,0.0,0.0
30x24x6,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
30x24x10,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
30x24x12,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
30x24x20,56,93.13,521.38,79.54,121.29,169.65,308.76,323.2,0.0,0.0
30x24x24,56,103.01,637.42,93.1,141.71,202.66,366.72,384.05,0.0,0.0
30x26x24,56,107.14,682.16,99.67,150.78,217.34,392.48,411.1,0.0,0.0
30x30x6,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
30x30x8,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,126.81,366.52
30x30x10,56,81.92,378.08,63.27,87.09,116.77,212.5,222.12,0.0,0.0
30x30x12,56,84.72,432.73,67.55,97.75,132.27,242.16,253.27,0.0,0.0
24x18x6,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
24x18x8,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
24x18x10,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
24x18x12,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
24x18x14,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
24x18x15,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
27x14x9,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
27x27x27,57,332.55,0.0,167.8,221.33,292.09,475.55,495.14,0.0,0.0
28x4x4,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
28x4x24,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
28x6x6,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
28x6x20,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
28x6x52,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,0.0,0.0
28x8x8,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
28x10x10,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
28x12x6,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
28x12x8,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
28x12x10,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
28x12x12,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
28x14x14,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
28x15x15,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
28x16x5,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
28x16x7,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
28x16x10,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
28x16x12,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
28x16x14,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
28x17x5,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
28x18x6,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
28x18x8,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
28x18x10,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
28x18x12,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
28x18x18,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
28x20x10,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
28x20x12,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
28x20x20,57,85.65,436.24,68.64,99.88,135.37,248.1,259.5,138.43,434.98
28x20x24,57,90.01,506.63,75.13,114.49,158.65,289.45,302.92,0.0,0.0
28x20x25,57,91.82,514.23,77.65,119.03,165.98,302.32,316.44,0.0,0.0
28x24x6,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
28x24x12,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
28x24x20,57,90.01,506.63,75.13,114.49,158.65,289.45,302.92,0.0,0.0
28x28x6,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
28x28x8,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
28x28x10,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
28x28x12,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
28x28x20,57,97.88,567.0,85.79,130.37,184.32,334.52,350.25,0.0,0.0
28x28x22,57,101.67,631.83,92.13,140.57,200.83,363.5,380.67,0.0,0.0
28x28x28,57,339.65,0.0,178.22,237.21,317.77,520.63,542.47,0.0,0.0
29x17x3,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
29x17x5,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
29x17x7,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
29x17x9,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
29x17x12,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
29x17x15,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
29x17x20,57,83.45,391.24,65.48,91.36,122.97,224.36,234.58,129.6,389.27
29x24x24,57,101.2,615.04,90.38,137.17,195.33,353.84,370.53,0.0,0.0
30x5x24,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
30x6x6,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
30x6x24,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
30x6x30,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
30x6x40,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,0.0,0.0
30x8x8,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
30x10x10,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
30x12x4,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
30x12x6,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
30x12x12,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
30x13x13,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
30x14x7,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
30x14x10,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
30x15x15,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
30x17x16,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
30x17x17,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
30x18x16,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
30x18x18,57,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
30x20x4,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,102.49,347.23
30x20x6,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
30x20x8,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
30x20x10,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
30x20x12,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
30x20x18,57,84.72,432.73,67.55,97.75,132.27,242.16,253.27,136.28,423.57
30x20x20,57,87.32,466.47,70.77,105.42,143.98,263.69,275.87,0.0,0.0
30x24x6,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
30x24x10,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
30x24x12,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
30x24x20,57,93.13,521.38,79.54,121.29,169.65,308.76,323.2,0.0,0.0
30x24x24,57,103.01,637.42,93.1,141.71,202.66,366.72,384.05,0.0,0.0
30x26x24,57,107.14,682.16,99.67,150.78,217.34,392.48,411.1,0.0,0.0
30x30x6,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
30x30x8,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,127.49,372.23
30x30x10,57,82.38,378.68,64.06,88.15,118.33,215.47,225.24,0.0,0.0
30x30x12,57,84.72,432.73,67.55,97.75,132.27,242.16,253.27,0.0,0.0
24x18x6,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
24x18x8,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
24x18x10,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
24x18x12,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
24x18x14,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
24x18x15,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
27x14x9,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
27x27x27,58,332.55,0.0,167.8,221.33,292.09,475.55,495.14,0.0,0.0
28x4x4,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
28x4x24,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
28x6x6,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
28x6x20,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
28x6x52,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,0.0,0.0
28x8x8,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
28x10x10,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
28x12x6,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
28x12x8,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
28x12x10,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
28x12x12,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
28x14x14,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
28x15x15,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
28x16x5,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
28x16x7,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
28x16x10,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
28x16x12,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
28x16x14,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
28x17x5,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
28x18x6,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
28x18x8,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
28x18x10,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
28x18x12,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
28x18x18,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
28x20x10,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
28x20x12,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
28x20x20,58,85.65,436.24,68.64,99.88,135.37,248.1,259.5,138.43,434.98
28x20x24,58,90.01,506.63,75.13,114.49,158.65,289.45,302.92,0.0,0.0
28x20x25,58,91.82,514.23,77.65,119.03,165.98,302.32,316.44,0.0,0.0
28x24x6,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
28x24x12,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
28x24x20,58,90.01,506.63,75.13,114.49,158.65,289.45,302.92,0.0,0.0
28x28x6,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
28x28x8,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
28x28x10,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
28x28x12,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
28x28x20,58,97.88,567.0,85.79,130.37,184.32,334.52,350.25,0.0,0.0
28x28x22,58,101.67,631.83,92.13,140.57,200.83,363.5,380.67,0.0,0.0
28x28x28,58,339.65,0.0,178.22,237.21,317.77,520.63,542.47,0.0,0.0
29x17x3,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
29x17x5,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
29x17x7,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
29x17x9,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
29x17x12,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
29x17x15,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
29x17x20,58,83.45,391.24,65.48,91.36,122.97,224.36,234.58,129.6,389.27
29x24x24,58,101.2,615.04,90.38,137.17,195.33,353.84,370.53,0.0,0.0
30x5x24,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
30x6x6,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
30x6x24,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
30x6x30,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
30x6x40,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,0.0,0.0
30x8x8,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
30x10x10,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
30x12x4,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
30x12x6,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
30x12x12,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
30x13x13,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
30x14x7,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
30x14x10,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
30x15x15,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
30x17x16,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
30x17x17,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
30x18x16,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
30x18x18,58,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
30x20x4,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,103.26,352.87
30x20x6,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
30x20x8,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
30x20x10,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
30x20x12,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
30x20x18,58,84.72,432.73,67.55,97.75,132.27,242.16,253.27,136.28,423.57
30x20x20,58,87.32,466.47,70.77,105.42,143.98,263.69,275.87,0.0,0.0
30x24x6,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
30x24x10,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
30x24x12,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
30x24x20,58,93.13,521.38,79.54,121.29,169.65,308.76,323.2,0.0,0.0
30x24x24,58,103.01,637.42,93.1,141.71,202.66,366.72,384.05,0.0,0.0
30x26x24,58,107.14,682.16,99.67,150.78,217.34,392.48,411.1,0.0,0.0
30x30x6,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
30x30x8,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,128.26,377.87
30x30x10,58,82.53,379.26,64.59,89.22,119.87,218.43,228.35,0.0,0.0
30x30x12,58,84.72,432.73,67.55,97.75,132.27,242.16,253.27,0.0,0.0
24x18x6,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
24x18x8,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
24x18x10,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
24x18x12,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
24x18x14,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
24x18x15,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
27x14x9,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
27x27x27,59,332.55,0.0,167.8,221.33,292.09,475.55,495.14,0.0,0.0
28x4x4,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
28x4x24,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
28x6x6,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
28x6x20,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
28x6x52,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,0.0,0.0
28x8x8,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
28x10x10,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
28x12x6,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
28x12x8,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
28x12x10,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
28x12x12,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
28x14x14,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
28x15x15,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
28x16x5,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
28x16x7,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
28x16x10,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
28x16x12,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
28x16x14,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
28x17x5,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
28x18x6,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
28x18x8,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
28x18x10,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
28x18x12,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
28x18x18,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
28x20x10,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
28x20x12,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
28x20x20,59,85.65,436.24,68.64,99.88,135.37,248.1,259.5,138.43,434.98
28x20x24,59,90.01,506.63,75.13,114.49,158.65,289.45,302.92,0.0,0.0
28x20x25,59,91.82,514.23,77.65,119.03,165.98,302.32,316.44,0.0,0.0
28x24x6,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
28x24x12,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
28x24x20,59,90.01,506.63,75.13,114.49,158.65,289.45,302.92,0.0,0.0
28x28x6,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
28x28x8,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
28x28x10,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
28x28x12,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
28x28x20,59,97.88,567.0,85.79,130.37,184.32,334.52,350.25,0.0,0.0
28x28x22,59,101.67,631.83,92.13,140.57,200.83,363.5,380.67,0.0,0.0
28x28x28,59,339.65,0.0,178.22,237.21,317.77,520.63,542.47,0.0,0.0
29x17x3,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
29x17x5,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
29x17x7,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
29x17x9,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
29x17x12,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
29x17x15,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
29x17x20,59,83.45,391.24,65.48,91.36,122.97,224.36,234.58,129.6,389.27
29x24x24,59,101.2,615.04,90.38,137.17,195.33,353.84,370.53,0.0,0.0
30x5x24,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
30x6x6,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
30x6x24,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
30x6x30,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
30x6x40,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,0.0,0.0
30x8x8,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
30x10x10,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
30x12x4,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
30x12x6,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
30x12x12,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
30x13x13,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
30x14x7,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,103.95,358.55
30x14x10,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
30x15x15,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
30x17x16,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
30x17x17,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
30x18x16,59,82.86,390.14,64.92,90.29,121.42,221.4,231.46,128.95,383.55
